alumni_id,graduation_year,age,events_attended,emails_received,emails_opened,newsletter_clicks,volunteer_events,previous_donations,total_donation_amount,donation_frequency,days_since_last_donation,career_level,industry,days_since_last_interaction,donated_next_12_months
10353,2002,26,7,24,8,9,4,2,4770,1,908,Executive,Technology,107,1
10354,1981,47,2,20,37,12,4,0,0,3,864,Mid,Healthcare,136,1
10355,2006,41,10,11,18,11,4,4,9697,0,350,Senior,Other,425,0
10356,2021,27,8,11,39,5,5,4,3921,3,239,Entry,Finance,297,1
10357,1981,27,1,6,6,5,4,3,2714,4,50,Executive,Finance,288,1
10358,2005,39,5,18,4,4,1,1,1347,0,959,Senior,Other,24,1
10359,1996,25,0,35,23,12,4,1,5008,5,475,Entry,Technology,117,1
10360,2019,38,6,45,40,12,5,2,6085,1,594,Executive,Technology,229,1
10361,2012,35,2,18,6,13,2,3,8169,1,980,Senior,Technology,333,1
10362,1988,35,6,9,10,6,4,1,4868,4,863,Mid,Technology,255,1
10363,2022,34,3,15,8,4,3,0,0,0,601,Executive,Healthcare,8,1
10364,2018,28,8,44,29,13,1,2,9944,1,893,Mid,Technology,118,0
10365,2008,65,4,9,40,1,5,3,2505,0,524,Executive,Technology,118,1
10366,2021,36,2,33,2,3,4,5,5096,3,156,Entry,Technology,90,1
10367,2005,40,7,15,21,0,3,0,0,2,198,Executive,Healthcare,171,0
10368,2014,64,5,9,39,6,5,1,1737,2,430,Executive,Education,210,1
10369,2004,68,1,36,19,3,2,1,1108,2,665,Senior,Finance,313,1
10370,2003,65,2,40,31,12,1,1,2679,1,709,Executive,Manufacturing,408,1
10371,1992,56,7,19,6,3,4,1,1037,4,735,Entry,Other,115,1
10372,1986,38,9,23,6,12,2,4,5760,2,995,Senior,Finance,287,1
10373,2015,56,6,26,19,3,5,5,9103,5,117,Mid,Healthcare,21,1
10374,2024,40,9,38,24,2,3,2,2096,4,662,Executive,Other,348,1
10375,1999,41,5,21,34,7,5,2,358,2,755,Entry,Technology,54,0
10376,1980,57,0,16,23,3,5,1,5953,3,74,Entry,Healthcare,475,1
10377,1987,56,8,29,39,7,1,2,1076,2,951,Executive,Education,444,1
10378,1995,53,2,21,12,8,4,5,7236,4,724,Executive,Manufacturing,107,1
10379,1993,69,4,14,38,0,2,0,0,1,786,Mid,Education,440,0
10380,1991,65,6,32,3,14,1,0,0,5,865,Mid,Technology,76,1
10381,2002,61,6,22,11,3,3,2,5764,3,366,Mid,Healthcare,60,1
10382,1994,45,2,22,16,5,4,1,4974,4,755,Mid,Healthcare,121,1
10383,2007,38,3,49,0,7,1,3,3527,0,177,Mid,Technology,91,1
10384,2013,28,9,36,16,13,3,5,2302,2,107,Mid,Technology,322,1
10385,1981,64,6,18,1,5,3,1,9796,3,802,Senior,Manufacturing,221,1
10386,2011,22,7,20,5,11,2,4,1075,1,688,Senior,Education,458,1
10387,2002,56,1,22,10,5,5,3,4048,0,478,Entry,Technology,129,1
10388,2001,53,8,20,17,9,3,5,328,2,685,Senior,Technology,497,1
10389,2004,57,6,21,39,3,3,4,3477,3,92,Executive,Education,369,1
10390,2001,34,7,11,24,8,5,2,7124,5,965,Executive,Technology,440,1
10391,2001,27,5,16,38,15,0,4,1002,4,99,Executive,Other,247,1
10392,2021,35,5,38,27,6,3,2,8768,2,180,Entry,Manufacturing,120,1
10393,1985,58,8,14,15,13,4,4,8518,3,670,Senior,Manufacturing,200,1
10394,1994,69,3,9,11,10,1,3,6386,2,95,Executive,Education,160,1
10395,2022,36,10,25,40,5,5,4,9719,5,231,Senior,Finance,249,1
10396,2016,68,10,7,28,0,5,1,2821,3,250,Executive,Manufacturing,217,1
10397,2012,25,4,23,22,1,5,2,9657,4,851,Mid,Healthcare,62,1
10398,1987,61,8,49,20,11,4,0,0,2,917,Senior,Healthcare,399,1
10399,2023,37,0,48,15,5,5,4,8686,3,578,Senior,Finance,216,1
10400,2023,49,3,39,40,10,4,2,9330,0,903,Executive,Manufacturing,384,0
10401,1984,37,6,10,25,15,2,0,0,1,748,Senior,Technology,340,0
10402,2018,25,10,18,36,14,0,2,9548,5,18,Mid,Other,63,0
10403,1983,66,8,8,21,0,5,2,9345,3,286,Executive,Finance,211,1
10404,1985,47,10,49,9,14,0,0,0,3,799,Mid,Technology,119,1
10405,2024,49,9,22,6,14,5,0,0,3,206,Executive,Other,68,1
10406,2011,53,5,33,8,10,4,3,3388,2,310,Senior,Healthcare,123,1
10407,2009,66,7,39,24,15,1,5,9316,5,102,Executive,Other,376,1
10408,2014,23,8,42,14,4,0,4,5315,1,158,Entry,Finance,144,0
10409,2019,52,9,20,12,0,0,4,8993,5,706,Executive,Manufacturing,295,1
10410,1995,24,3,24,25,12,4,2,207,2,562,Senior,Healthcare,357,1
10411,1992,29,0,28,20,2,0,1,8664,3,377,Mid,Manufacturing,128,1
10412,2021,45,7,39,22,11,2,1,1638,5,223,Mid,Technology,12,0
10413,2009,36,1,48,27,11,4,5,5127,3,713,Entry,Manufacturing,273,1
10414,1998,64,10,23,37,11,0,2,8327,1,91,Executive,Other,67,1
10415,1996,52,0,8,11,6,0,3,4356,0,666,Executive,Finance,366,1
10416,1998,30,6,37,23,4,0,0,0,2,175,Mid,Technology,269,0
10417,2007,60,9,6,12,14,4,2,8649,0,109,Mid,Finance,495,1
10418,2005,66,8,17,39,11,1,4,6024,5,999,Senior,Other,132,1
10419,2016,23,10,49,1,14,3,1,7605,3,810,Entry,Technology,61,1
10420,2005,29,8,34,38,9,5,1,1436,3,734,Mid,Finance,160,1
10421,2002,28,2,38,11,0,0,1,6375,4,178,Executive,Healthcare,25,1
10422,1988,65,5,34,38,0,3,3,8698,4,737,Mid,Finance,246,1
10423,1991,60,6,28,13,15,3,4,6247,0,452,Senior,Healthcare,188,1
10424,1980,63,9,48,29,14,0,3,8637,4,74,Executive,Other,451,1
10425,1980,37,8,37,40,7,0,0,0,5,582,Senior,Education,285,1
10426,2013,56,1,45,18,10,5,2,443,1,839,Senior,Manufacturing,445,1
10427,2011,51,7,14,30,13,3,2,117,5,720,Senior,Technology,317,1
10428,2004,31,6,22,24,12,1,1,9732,0,491,Entry,Manufacturing,336,1
10429,2019,59,3,23,3,8,3,1,566,5,945,Executive,Other,219,1
10430,2024,39,1,11,12,6,1,0,0,4,956,Executive,Healthcare,325,1
10431,1980,26,7,23,35,12,2,3,1936,4,102,Senior,Healthcare,440,1
10432,1995,50,10,28,36,2,1,5,4183,1,40,Entry,Healthcare,248,0
10433,2018,60,4,19,2,11,5,5,7926,5,434,Mid,Finance,90,1
10434,1984,55,5,45,15,5,4,5,9844,1,333,Executive,Manufacturing,35,1
10435,2001,64,10,46,25,2,0,4,4571,0,279,Mid,Healthcare,6,1
10436,2008,66,6,27,39,9,2,0,0,2,541,Executive,Education,320,1
10437,1982,44,9,8,38,3,3,2,4390,5,505,Senior,Other,201,1
10438,1991,26,0,42,18,11,1,2,4815,5,242,Executive,Healthcare,332,1
10439,2005,51,7,8,14,3,2,3,5500,1,563,Senior,Manufacturing,40,1
10440,1995,27,3,9,31,2,4,0,0,4,945,Executive,Healthcare,31,1
10441,2016,67,8,45,20,9,1,4,6987,0,568,Senior,Healthcare,141,0
10442,2001,65,0,48,0,5,5,0,0,2,701,Mid,Technology,255,1
10443,2008,25,10,27,5,4,3,0,0,5,78,Mid,Healthcare,160,1
10444,1993,50,1,44,26,10,3,3,1203,0,884,Mid,Manufacturing,29,1
10445,2007,44,5,41,22,8,1,4,5056,4,436,Executive,Other,456,1
10446,1984,27,10,15,30,8,4,5,7057,2,707,Entry,Technology,261,1
10447,2009,53,9,15,11,2,0,2,8597,2,460,Mid,Technology,9,1
10448,1984,63,10,17,20,12,0,1,5713,1,196,Executive,Healthcare,202,1
10449,1991,39,0,18,1,8,3,5,5183,3,30,Senior,Healthcare,358,1
10450,1995,36,3,12,4,12,4,4,4214,4,843,Entry,Education,275,1
10451,2005,61,7,29,8,11,3,2,4079,3,29,Entry,Manufacturing,344,1
10452,2005,53,9,22,19,2,0,5,312,4,112,Entry,Other,123,1
10453,2000,30,4,48,17,3,3,3,8354,0,649,Mid,Manufacturing,117,1
10454,2018,58,8,48,21,0,1,4,1528,3,733,Mid,Finance,267,0
10455,2015,31,10,22,7,4,5,4,5496,5,985,Mid,Other,277,1
10456,2012,41,10,14,33,11,1,2,9757,5,683,Mid,Finance,75,1
10457,2009,27,5,11,8,8,5,2,4768,5,389,Senior,Manufacturing,13,1
10458,2016,69,0,48,6,14,4,0,0,2,666,Executive,Healthcare,105,1
10459,2002,24,5,18,29,1,0,0,0,1,275,Entry,Technology,175,1
10460,1989,63,5,19,17,3,4,4,6630,4,219,Executive,Education,181,1
10461,1984,32,5,20,26,9,4,1,1047,1,275,Entry,Healthcare,35,1
10462,2015,64,7,6,15,1,0,3,1942,4,11,Entry,Other,444,1
10463,2013,38,5,34,20,13,2,2,239,5,492,Entry,Other,54,1
10464,2010,53,4,34,4,7,2,0,0,2,596,Entry,Technology,269,0
10465,1989,25,10,22,28,8,3,3,671,2,733,Senior,Other,1,1
10466,1998,25,1,35,36,2,2,5,2619,2,48,Senior,Manufacturing,255,0
10467,2011,38,3,48,21,12,1,5,7919,2,691,Entry,Other,1,0
10468,1980,62,9,17,13,14,5,4,2461,2,9,Entry,Healthcare,60,1
10469,1984,40,4,24,18,8,4,2,8593,5,260,Mid,Other,362,1
10470,2024,26,9,39,34,5,3,5,2106,1,319,Entry,Education,106,1
10471,1983,53,3,27,23,5,4,2,4148,0,185,Executive,Other,133,0
10472,1995,43,1,46,5,6,0,0,0,3,228,Senior,Finance,408,1
10473,2003,27,6,37,2,11,2,5,6776,1,903,Executive,Technology,450,1
10474,1995,56,9,42,33,4,0,1,9334,5,669,Mid,Healthcare,22,1
10475,1981,43,9,39,1,5,3,5,4381,3,784,Senior,Education,72,1
10476,2007,22,1,40,14,10,5,2,5124,0,834,Mid,Healthcare,350,1
10477,2011,41,0,24,36,0,1,1,7559,4,20,Mid,Manufacturing,27,1
10478,2006,43,4,7,14,2,2,3,141,0,15,Executive,Technology,24,1
10479,1999,69,0,12,31,11,0,5,396,0,479,Entry,Manufacturing,354,1
10480,2003,32,0,44,20,15,5,2,5137,5,794,Senior,Other,64,1
10481,1991,34,0,36,16,8,2,5,7281,4,626,Senior,Manufacturing,193,1
10482,2014,63,5,33,33,11,4,5,1555,3,5,Entry,Other,206,0
10483,2012,24,8,11,31,4,1,2,7054,2,297,Executive,Finance,298,1
10484,2012,30,9,6,22,4,5,1,5894,4,911,Mid,Manufacturing,39,1
10485,2022,33,10,25,34,7,2,0,0,4,940,Executive,Education,463,1
10486,2016,44,0,10,36,10,1,5,5051,0,258,Mid,Technology,22,1
10487,1991,35,4,32,40,10,5,4,670,4,39,Senior,Finance,176,1
10488,1982,54,8,46,36,12,4,3,4594,1,275,Entry,Healthcare,482,1
10489,1980,39,8,40,32,1,4,2,1855,2,743,Entry,Manufacturing,263,1
10490,2012,62,0,36,24,12,0,5,3429,0,518,Senior,Healthcare,127,1
10491,2019,30,7,49,36,6,3,0,0,3,826,Mid,Finance,262,1
10492,1989,44,0,46,39,8,0,2,6986,3,906,Executive,Healthcare,276,1
10493,2022,31,7,50,20,6,1,5,9880,3,604,Mid,Education,34,1
10494,2023,40,0,13,37,11,0,3,4431,3,510,Entry,Finance,486,1
10495,2008,68,4,15,39,4,5,4,569,3,307,Executive,Technology,100,1
10496,1992,26,7,27,33,12,2,2,6456,0,898,Executive,Technology,224,0
10497,1991,68,5,15,18,15,5,5,1146,1,532,Mid,Technology,228,1
10498,2010,44,8,6,26,15,0,1,9056,1,948,Mid,Technology,98,1
10499,1981,51,0,7,8,5,3,0,0,3,479,Mid,Finance,81,1
10500,2014,46,8,15,4,3,5,4,4900,1,413,Executive,Finance,316,1
10501,2002,49,0,39,4,13,5,2,27,2,998,Senior,Other,466,0
10502,1996,55,9,19,24,11,5,5,5349,1,522,Executive,Finance,329,1
10503,2005,66,9,47,25,6,3,4,1029,4,464,Entry,Manufacturing,195,1
10504,1987,69,2,15,18,0,5,1,6616,3,408,Senior,Other,413,1
10505,2008,68,0,35,29,3,1,2,1996,4,49,Senior,Finance,364,1
10506,2005,46,2,32,35,2,4,4,1341,4,984,Mid,Finance,480,1
10507,1989,31,10,32,15,15,3,2,9440,3,776,Executive,Finance,67,1
10508,2005,35,1,36,6,12,1,2,2087,5,44,Entry,Technology,392,0
10509,2013,63,1,29,17,15,3,4,8872,0,796,Executive,Education,272,1
10510,2020,67,8,24,20,3,3,2,374,5,829,Mid,Technology,298,0
10511,1986,51,7,32,30,0,4,1,3045,1,270,Executive,Other,358,1
10512,1983,62,0,29,0,11,2,4,6275,5,274,Entry,Education,343,0
10513,2024,46,3,15,2,12,1,5,5949,2,910,Mid,Education,440,0
10514,1990,35,0,23,30,1,3,4,805,5,422,Executive,Education,358,0
10515,2008,56,0,32,24,11,3,1,6352,5,34,Entry,Other,140,1
10516,2015,69,3,5,7,10,0,1,6470,0,503,Entry,Other,184,1
10517,2004,55,1,9,0,15,5,1,6646,2,487,Mid,Technology,153,1
10518,2000,31,2,14,6,12,2,5,278,5,652,Mid,Manufacturing,188,1
10519,2015,56,10,46,6,8,4,5,1405,3,143,Senior,Healthcare,61,1
10520,1989,32,8,50,7,14,1,2,8979,1,834,Senior,Manufacturing,18,1
10521,2016,32,1,38,18,6,3,2,7150,5,756,Entry,Technology,80,0
10522,1988,42,3,40,16,12,5,3,1332,0,862,Mid,Education,497,1
10523,2003,42,0,6,10,5,1,2,8065,3,822,Mid,Healthcare,29,1
10524,2014,43,1,22,40,1,4,1,3147,0,192,Executive,Manufacturing,126,1
10525,2014,66,4,17,10,0,2,3,7992,4,546,Executive,Other,217,1
10526,2015,28,9,9,37,1,0,1,3449,5,783,Executive,Other,12,1
10527,1997,38,0,24,40,6,2,0,0,1,896,Executive,Finance,176,0
10528,2018,23,10,6,1,1,0,5,8026,1,177,Senior,Other,337,1
10529,2011,33,6,15,3,2,1,4,1009,3,781,Executive,Manufacturing,120,1
10530,2003,63,3,34,27,7,2,0,0,3,317,Mid,Technology,468,1
10531,2002,39,5,36,32,6,2,5,5191,3,390,Entry,Healthcare,371,1
10532,2011,32,7,36,10,11,2,5,8508,1,150,Entry,Finance,481,1
10533,2016,37,5,42,2,10,4,1,5307,5,610,Entry,Other,178,1
10534,1991,39,1,32,39,10,1,2,4216,4,446,Senior,Other,110,0
10535,1992,56,0,14,4,13,0,4,1365,1,540,Entry,Healthcare,8,1
10536,2002,47,7,26,20,10,2,2,6796,3,149,Senior,Healthcare,221,1
10537,2004,37,7,21,21,8,1,2,9127,2,207,Senior,Manufacturing,284,1
10538,2014,27,8,26,36,11,5,4,3518,5,348,Entry,Other,348,1
10539,2020,65,5,47,10,3,4,4,2768,4,261,Senior,Education,109,1
10540,2009,64,0,23,21,6,4,0,0,1,721,Executive,Other,466,1
10541,1996,68,8,21,40,0,5,1,3592,2,412,Executive,Manufacturing,135,1
10542,1999,68,2,28,12,10,1,2,2232,5,88,Executive,Finance,107,1
10543,2004,69,10,40,2,10,0,1,8048,4,748,Senior,Technology,336,1
10544,2001,63,5,36,12,1,1,1,2935,1,759,Executive,Other,203,1
10545,1992,33,9,50,27,6,1,3,6719,5,257,Entry,Manufacturing,14,1
10546,1998,34,9,40,10,14,3,0,0,5,491,Entry,Education,452,1
10547,2015,25,10,32,10,1,4,2,2367,3,703,Senior,Education,161,1
10548,1991,60,8,18,20,5,0,5,6555,1,607,Senior,Manufacturing,435,1
10549,2020,23,10,40,20,12,3,4,905,5,547,Executive,Finance,433,1
10550,1998,47,2,10,6,9,5,4,8168,4,95,Mid,Education,194,1
10551,1991,48,4,13,16,11,1,1,7900,3,1000,Entry,Education,260,1
10552,1988,48,4,25,13,15,5,0,0,5,403,Mid,Other,353,1
10553,1986,36,9,16,32,8,4,0,0,0,438,Executive,Other,8,1
10554,2007,29,6,34,10,10,3,2,5009,2,36,Senior,Finance,215,1
10555,1993,28,3,35,12,4,3,2,7235,5,745,Executive,Finance,260,1
10556,2010,68,10,44,0,9,0,1,9707,3,613,Mid,Finance,410,1
10557,1998,67,3,8,33,6,1,1,7208,3,480,Executive,Finance,112,1
10558,1995,61,6,35,8,12,0,1,7958,4,179,Senior,Manufacturing,116,1
10559,1984,33,8,31,12,0,3,3,5288,5,324,Mid,Manufacturing,339,1
10560,2014,34,10,29,36,7,3,0,0,5,581,Executive,Healthcare,46,1
10561,1991,64,3,9,29,8,0,1,6136,4,405,Senior,Healthcare,317,0
10562,2004,38,3,10,40,14,3,0,0,2,468,Executive,Healthcare,300,1
10563,2000,38,5,9,36,12,2,5,6606,4,978,Executive,Education,488,1
10564,2015,57,5,31,6,4,4,4,9864,3,618,Senior,Finance,321,1
10565,2002,42,6,12,13,5,1,4,2302,2,270,Senior,Manufacturing,278,1
10566,1995,29,0,13,5,12,4,0,0,2,353,Executive,Manufacturing,97,0
10567,2018,26,10,19,33,10,1,5,7325,1,558,Entry,Finance,444,1
10568,2024,47,2,40,15,15,3,4,4395,3,966,Executive,Healthcare,92,1
10569,2021,37,8,45,36,15,0,4,3995,3,464,Senior,Other,298,1
10570,2018,57,5,11,35,7,0,4,8498,4,619,Entry,Education,251,1
10571,1993,49,5,36,5,3,3,2,8312,3,363,Senior,Manufacturing,162,1
10572,2010,50,4,12,7,1,1,5,7769,5,68,Executive,Technology,157,1
10573,1984,68,10,19,23,14,3,2,9469,4,307,Mid,Education,66,1
10574,2014,33,2,41,2,9,1,0,0,3,422,Senior,Education,137,1
10575,2002,58,10,23,3,7,3,0,0,5,513,Senior,Healthcare,383,1
10576,2008,51,4,43,31,1,3,3,3102,1,218,Mid,Finance,311,1
10577,2022,44,0,10,0,4,3,2,9377,3,44,Senior,Technology,289,1
10578,1990,37,2,23,33,14,0,0,0,1,919,Senior,Healthcare,64,1
10579,1997,35,3,32,8,12,1,2,9371,3,232,Senior,Finance,261,1
10580,1991,31,4,21,11,5,5,3,1346,3,700,Mid,Technology,197,1
10581,1988,28,9,46,9,4,3,0,0,0,366,Executive,Other,170,1
10582,1989,66,8,23,9,5,4,0,0,5,859,Senior,Other,15,1
10583,2023,58,3,35,22,5,4,0,0,3,121,Entry,Manufacturing,190,1
10584,1996,50,2,15,5,2,0,0,0,1,494,Executive,Technology,448,0
10585,2017,24,9,19,23,10,2,1,4612,2,576,Executive,Healthcare,388,1
10586,1986,36,0,14,23,10,5,5,9739,1,948,Entry,Technology,24,1
10587,1992,57,9,47,20,15,0,5,5690,5,883,Entry,Technology,249,1
10588,2019,68,5,27,30,2,2,2,2858,3,148,Entry,Technology,26,1
10589,2021,67,6,7,40,8,0,2,761,4,760,Mid,Manufacturing,169,1
10590,1988,40,9,7,29,2,4,2,5458,0,894,Senior,Other,116,1
10591,2006,34,7,22,33,2,3,3,8047,4,475,Executive,Other,379,1
10592,1981,63,0,29,17,10,1,1,4902,0,578,Entry,Finance,54,0
10593,1984,42,3,47,11,13,3,2,8105,0,349,Senior,Technology,485,1
10594,2008,58,10,24,34,1,4,2,1496,4,896,Senior,Education,362,1
10595,2016,48,4,33,6,6,1,0,0,5,570,Mid,Healthcare,25,1
10596,2017,50,1,26,40,9,2,0,0,3,114,Executive,Education,271,1
10597,1998,41,0,19,39,9,2,0,0,1,627,Senior,Finance,499,0
10598,1987,46,7,43,24,3,4,2,3376,4,236,Entry,Healthcare,364,1
10599,2024,27,5,14,5,0,1,0,0,2,46,Entry,Finance,107,1
10600,1980,57,4,25,0,5,3,2,834,0,620,Mid,Healthcare,497,1
10601,2001,23,8,33,15,4,4,3,623,1,273,Entry,Other,89,1
10602,1996,43,10,36,3,13,2,3,1047,2,112,Entry,Other,492,1
10603,1986,53,10,14,28,10,4,4,1564,1,544,Mid,Education,356,1
10604,2004,37,1,17,37,1,3,1,3982,3,398,Mid,Education,411,1
10605,2024,39,9,27,27,5,0,0,0,2,791,Entry,Manufacturing,475,1
10606,1983,26,7,27,21,0,5,5,496,5,291,Executive,Finance,413,1
10607,2015,57,10,35,7,2,5,0,0,5,315,Executive,Education,381,1
10608,1985,51,9,8,31,3,5,1,915,4,161,Mid,Healthcare,121,1
10609,2010,66,8,7,32,12,0,1,1801,1,89,Executive,Technology,460,1
10610,1998,40,0,25,12,2,3,4,81,5,50,Executive,Technology,344,1
10611,2023,44,6,6,26,14,1,1,1179,5,423,Executive,Technology,428,1
10612,2018,55,7,8,17,12,4,2,8357,4,405,Mid,Manufacturing,242,1
10613,2006,34,2,5,17,5,3,0,0,4,143,Executive,Education,402,0
10614,1989,64,3,19,12,10,0,1,8998,5,615,Entry,Finance,268,0
10615,2005,50,2,37,21,3,2,2,7030,1,681,Entry,Finance,251,1
10616,1998,57,6,10,13,13,5,1,331,1,527,Mid,Manufacturing,74,1
10617,2018,43,8,11,10,0,5,5,7145,0,132,Executive,Healthcare,111,1
10618,1982,68,2,23,38,4,3,2,9726,0,498,Senior,Other,150,1
10619,2024,57,5,48,21,4,5,3,6979,2,389,Senior,Education,269,1
10620,1992,30,7,5,35,8,5,2,8372,2,169,Entry,Education,457,1
10621,2007,60,5,43,16,15,3,4,9508,2,983,Entry,Healthcare,97,1
10622,1999,40,1,23,31,7,3,2,6112,0,541,Senior,Healthcare,359,0
10623,2007,59,6,49,13,14,0,1,9298,4,996,Mid,Education,254,0
10624,1987,27,1,30,28,7,0,3,1589,5,159,Executive,Education,406,1
10625,2020,68,1,48,5,4,5,3,2486,3,948,Senior,Technology,167,1
10626,2018,36,1,16,3,7,3,2,5834,3,658,Executive,Finance,249,1
10627,1980,41,10,26,10,13,3,1,2590,5,818,Senior,Technology,319,1
10628,1982,30,0,17,39,9,5,3,8679,1,748,Entry,Technology,245,1
10629,1992,53,10,32,9,6,1,5,8803,0,411,Executive,Finance,212,1
10630,2007,25,0,18,27,0,2,2,3420,1,686,Mid,Manufacturing,442,1
10631,2004,39,6,26,10,11,4,2,5208,3,583,Executive,Other,275,1
10632,2012,26,4,34,34,6,4,2,9589,1,383,Executive,Manufacturing,415,1
10633,2017,41,10,48,14,10,5,3,7214,0,874,Senior,Manufacturing,333,0
10634,1985,44,2,24,7,7,4,0,0,0,638,Mid,Manufacturing,279,1
10635,2023,32,0,48,19,2,0,1,9529,0,896,Entry,Healthcare,45,1
10636,2024,58,10,31,20,8,0,4,4497,3,707,Executive,Technology,17,1
10637,2011,43,9,42,0,7,1,4,2867,0,184,Executive,Healthcare,366,1
10638,2024,25,5,46,28,1,5,1,4583,2,661,Senior,Healthcare,245,0
10639,2000,50,10,45,23,5,0,0,0,2,213,Entry,Finance,349,1
10640,1995,65,0,38,29,3,5,1,6345,5,93,Senior,Manufacturing,219,0
10641,2000,55,8,43,39,2,5,2,6571,0,569,Mid,Education,175,1
10642,1990,34,1,45,34,10,3,5,7083,2,218,Entry,Manufacturing,397,0
10643,2016,63,0,48,32,5,2,1,5298,0,218,Mid,Technology,233,1
10644,2015,30,6,41,19,9,2,1,78,3,12,Senior,Healthcare,437,1
10645,2014,63,5,5,15,12,5,5,5652,2,422,Entry,Technology,148,1
10646,1998,52,5,19,8,14,2,3,377,3,794,Mid,Healthcare,97,1
10647,1999,28,4,36,30,8,2,4,164,2,422,Mid,Healthcare,4,1
10648,1997,25,10,12,16,1,4,4,7967,4,485,Senior,Healthcare,383,1
10649,2020,40,3,37,30,9,4,2,9912,4,376,Entry,Education,158,1
10650,1993,63,10,22,22,9,3,5,5941,5,967,Mid,Manufacturing,450,1
10651,1994,51,3,49,5,9,1,2,8346,5,651,Executive,Healthcare,86,1
10652,2010,52,2,33,29,4,0,3,1146,5,407,Entry,Finance,230,0
10653,1980,56,9,36,6,5,0,2,9255,3,785,Entry,Other,119,1
10654,1982,42,7,37,39,3,4,5,2216,2,118,Executive,Other,442,1
10655,1995,52,6,9,10,6,5,5,5449,4,270,Entry,Healthcare,171,1
10656,2002,40,8,22,33,1,2,0,0,0,955,Entry,Manufacturing,63,1
10657,1990,52,0,14,11,6,3,3,3470,1,911,Executive,Manufacturing,93,1
10658,1991,53,6,40,26,1,1,5,1516,4,96,Senior,Education,169,1
10659,1989,23,9,37,11,0,4,5,4423,4,841,Mid,Healthcare,234,1
10660,2011,31,3,27,12,10,5,3,1526,0,46,Executive,Finance,477,1
10661,1995,23,6,44,7,4,3,1,788,4,663,Entry,Education,120,1
10662,1987,23,0,9,15,1,5,1,6520,4,172,Mid,Education,496,1
10663,2017,45,4,38,28,7,3,0,0,4,786,Mid,Healthcare,99,1
10664,1991,38,2,28,34,11,4,5,6577,5,346,Mid,Healthcare,421,1
10665,2003,53,4,21,28,11,3,3,2548,5,236,Senior,Education,134,1
10666,2007,37,3,35,30,11,2,3,7252,2,936,Entry,Education,314,1
10667,1987,37,1,11,12,7,3,1,4608,5,542,Entry,Education,68,1
10668,2007,67,10,21,11,0,1,4,8707,4,212,Mid,Technology,197,0
10669,2015,60,3,32,1,3,3,4,6640,1,271,Mid,Education,304,1
10670,2005,52,2,42,32,13,0,5,6745,5,406,Senior,Manufacturing,205,1
10671,1987,64,0,26,7,8,3,1,3062,2,77,Senior,Other,10,1
10672,2007,45,9,19,40,4,5,5,5281,2,790,Mid,Finance,356,1
10673,2007,22,7,41,39,11,4,2,4762,3,552,Entry,Finance,129,1
10674,2016,32,4,19,40,10,0,3,9759,4,145,Executive,Other,222,1
10675,2020,42,3,29,31,9,4,5,9640,1,931,Senior,Healthcare,109,1
10676,2015,25,9,25,37,12,5,0,0,1,11,Entry,Education,26,1
10677,2006,28,4,42,27,5,1,4,6076,3,759,Senior,Finance,399,0
10678,1996,47,3,6,14,2,2,5,5694,1,228,Entry,Finance,319,1
10679,1988,68,2,31,22,4,1,2,8555,2,842,Mid,Manufacturing,193,1
10680,2012,33,4,36,23,13,0,3,107,0,964,Senior,Manufacturing,432,1
10681,1999,52,3,25,12,11,5,2,7181,2,690,Executive,Technology,345,1
10682,1992,38,0,8,20,12,5,5,8814,5,340,Mid,Other,15,1
10683,2007,54,2,48,11,12,2,3,4416,0,671,Senior,Technology,72,1
10684,2008,32,9,23,12,12,3,3,509,1,732,Mid,Finance,435,1
10685,1992,49,9,6,38,0,0,1,6815,4,838,Executive,Healthcare,115,1
10686,2014,53,7,30,22,7,2,1,9256,0,163,Senior,Finance,200,1
10687,1985,22,6,38,27,10,4,0,0,2,679,Senior,Healthcare,132,1
10688,1997,68,1,18,13,14,2,0,0,2,381,Senior,Finance,163,1
10689,1984,49,0,19,16,5,4,2,9160,5,730,Entry,Manufacturing,6,1
10690,2004,63,2,24,23,15,4,1,9630,2,581,Entry,Education,60,1
10691,1981,28,4,38,33,11,5,3,3871,5,421,Senior,Finance,351,1
10692,1989,23,9,40,21,1,2,1,5513,2,437,Mid,Technology,412,1
10693,2009,63,10,23,9,3,5,3,6508,3,771,Mid,Healthcare,484,1
10694,2024,45,0,13,7,3,5,1,7164,1,941,Senior,Healthcare,119,1
10695,1984,25,2,11,20,8,1,3,3500,4,62,Executive,Finance,450,1
10696,2012,65,2,34,36,8,1,2,2199,5,994,Executive,Healthcare,413,1
10697,1980,40,4,17,6,4,5,1,3901,3,969,Executive,Technology,423,0
10698,1997,47,2,31,25,15,5,4,7758,1,245,Entry,Manufacturing,30,1
10699,2011,32,8,48,12,11,4,4,6070,5,997,Entry,Education,47,1
10700,1990,61,0,39,15,2,5,3,2270,0,49,Entry,Education,90,1
10701,2000,64,3,17,29,0,0,2,5385,3,797,Entry,Healthcare,5,0
10702,2005,32,9,19,30,5,2,3,229,5,233,Mid,Finance,445,1
10703,2004,66,9,50,4,7,0,2,2486,3,968,Senior,Healthcare,284,1
10704,2001,24,3,13,31,0,1,0,0,3,527,Senior,Technology,392,1
10705,2006,33,0,49,15,10,0,1,909,3,947,Senior,Other,437,1
